|id |nombre                                                |descripcion                            |precio   |stock |imagen                                                              |categoria_id|
|707|alimento para perro purina one cachorro 2kg                               |Purina                                 |38.874,79|457   |productos/alimento_purina_one_cachorro_2kg.png                                          |5           |
|708|alimento raza gato pescado baj calor 1kg                                  |Raza                                   |4.638,39 |780   |productos/alimento_raza_gato_pescado_baj_calor_1kg.png                                  |5           |
|709|alimento raza perro ad poll-car-ce 1.5kg                                  |Raza                                   |4.170,39 |478   |productos/alimento_raza_perro_ad_poll-car-ce_1.5kg.webp                                 |5           |
|710|alimento raza perro cach car-ce-le 1.5kg                                  |Raza                                   |4.523,99 |789   |productos/alimento_raza_perro_cach_car-ce-le_1.5kg.webp                                 |5           |
|711|alimento raza perro carne 3kg                                             |Raza                                   |7.914,39 |447   |productos/alimento_raza_perro_carne_3kg.webp                                            |5           |
|712|alimento raza perro carne baja calor 3kg                                  |Raza                                   |9.249,79 |498   |productos/alimento_raza_perro_carne_baja_calor_3kg.png                                  |5           |
|713|bocaditos para perros raza blando carne 65gr                              |Raza                                   |1.870,99 |640   |productos/bocaditos_para_perros_raza_blando_carne_65gr.webp                             |5           |
|714|bocaditos para perros raza blando pollo 65gr                              |Raza                                   |1.870,99 |798   |productos/bocaditos_para_perros_raza_blando_pollo_65gr.webp                             |5           |
|715|palito para perros raza sabor carne leche 65gr                            |Raza                                   |1.870,99 |778   |productos/palito_para_perros_raza_sabor_carne_leche_65gr.png                            |5           |
|716|palito para perros raza sabor jamon 65gr                                  |Raza                                   |1.870,99 |778   |productos/palito_para_perros_raza_sabor_jamon_65gr.webp                                 |5           |
|717|piedras sanitarias tidy para gato 1.8 kg                                  |Purina                                 |4.495,99 |468   |productos/piedras_sanitarias_tidy_para_gato_1.8_kg.png                                  |5           |
